Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino,Novavax,Covaxin,Medicago,Sanofi/GSK,SKYCovione,Valneva
Argentina,ARG,2021-10-07,372921,3130672,18251617,0,15947880,0,16925883,83535,0,0,0,0,0,0
Argentina,ARG,2021-10-08,387908,3136230,18302852,0,15982896,0,16939636,84445,0,0,0,0,0,0
Argentina,ARG,2021-10-09,391801,3141515,18344915,0,16025792,0,16960726,85262,0,0,0,0,0,0
Argentina,ARG,2021-10-10,394148,3144076,18369408,0,16054900,0,16980847,85505,0,0,0,0,0,0
Argentina,ARG,2021-10-11,398036,3147513,18390952,0,16072624,0,17010531,85735,0,0,0,0,0,0
Argentina,ARG,2021-10-12,434199,3189384,18432203,0,16127255,0,17181944,87908,0,0,0,0,0,0
Argentina,ARG,2021-10-13,480888,3203991,18471114,0,16186847,0,17400227,90025,0,0,0,0,0,0
Argentina,ARG,2021-10-14,554179,3212865,18513063,0,16281720,0,17603721,92312,0,0,0,0,0,0
Argentina,ARG,2021-10-15,644231,3221802,18548757,0,16390325,0,17784517,94910,0,0,0,0,0,0
Argentina,ARG,2021-10-16,743259,3226595,18562947,0,16470799,0,17839312,95670,0,0,0,0,0,0
Argentina,ARG,2021-10-17,784881,3229215,18567711,0,16510065,0,17854677,95755,0,0,0,0,0,0
Argentina,ARG,2021-10-18,999343,3241345,18594005,0,16561060,0,17972255,98025,0,0,0,0,0,0
Argentina,ARG,2021-10-19,1186981,3249720,18627351,0,16615299,0,18110457,100827,0,0,0,0,0,0
Argentina,ARG,2021-10-20,1363957,3257764,18659989,0,16665233,0,18255528,103419,0,0,0,0,0,0
Argentina,ARG,2021-10-21,1506622,3298144,18694064,0,16706586,0,18414500,106150,0,0,0,0,0,0
Argentina,ARG,2021-10-22,1615558,3317759,18725563,0,16750943,0,18672239,108227,0,0,0,0,0,0
Argentina,ARG,2021-10-23,1653927,3323595,18740641,0,16780024,0,18800341,108753,0,0,0,0,0,0
Argentina,ARG,2021-10-24,1667795,3325288,18747462,0,16791980,0,18911863,108889,0,0,0,0,0,0
Argentina,ARG,2021-10-25,1740451,3334629,18787996,0,16847966,0,19097041,110520,0,0,0,0,0,0
Argentina,ARG,2021-10-26,1901795,3342573,18818072,0,16902332,0,19252122,112289,0,0,0,0,0,0
Argentina,ARG,2021-10-27,1982337,3350652,18849990,0,16945752,0,19415250,114032,0,0,0,0,0,0
Argentina,ARG,2021-10-28,2073538,3365578,18894147,0,16990040,0,19572155,115508,0,0,0,0,0,0
Argentina,ARG,2021-10-29,2142554,3379581,18946221,0,17034034,0,19717164,117175,0,0,0,0,0,0
Argentina,ARG,2021-10-30,2170234,3382797,18975712,0,17053059,0,19767222,117460,0,0,0,0,0,0
Argentina,ARG,2021-10-31,2203970,3385183,18988909,0,17063604,0,19857475,117595,0,0,0,0,0,0
Argentina,ARG,2021-11-01,2282454,3392891,19041331,0,17102652,0,19977532,119153,0,0,0,0,0,0
Argentina,ARG,2021-11-02,2349507,3405092,19107688,0,17128795,0,20125324,120966,0,0,0,0,0,0
Argentina,ARG,2021-11-03,2410446,3412816,19172648,0,17154163,0,20315547,122879,0,0,0,0,0,0
Argentina,ARG,2021-11-04,2474771,3420622,19225309,0,17180024,0,20523428,124700,0,0,0,0,0,0
Argentina,ARG,2021-11-05,2538202,3426416,19293808,0,17203136,0,20672809,126102,0,0,0,0,0,0
Argentina,ARG,2021-11-06,2596598,3430028,19324855,0,17212901,0,20736684,126671,0,0,0,0,0,0
Argentina,ARG,2021-11-07,2643822,3431133,19344249,0,17218424,0,20791209,126842,0,0,0,0,0,0
Argentina,ARG,2021-11-08,2703900,3435164,19404875,0,17238437,0,20895865,128023,0,0,0,0,0,0
Argentina,ARG,2021-11-09,2778506,3446912,19478146,0,17260875,0,21065591,129303,0,0,0,0,0,0
Argentina,ARG,2021-11-10,2844371,3452494,19648443,0,17280264,0,21173523,130516,0,0,0,0,0,0
Argentina,ARG,2021-11-11,2907526,3457677,19827117,0,17301608,0,21287508,131804,0,0,0,0,0,0
Argentina,ARG,2021-11-12,2989772,3463643,19986834,0,17323051,0,21413647,132842,0,0,0,0,0,0
Argentina,ARG,2021-11-13,3020964,3466486,20083322,0,17333900,0,21461853,133066,0,0,0,0,0,0
Argentina,ARG,2021-11-14,3022525,3466766,20085642,0,17334471,0,21466827,133074,0,0,0,0,0,0
Argentina,ARG,2021-11-15,3144712,3476193,20176108,0,17351747,0,21564799,133935,0,0,0,0,0,0
Argentina,ARG,2021-11-16,3270589,3482967,20270898,0,17373254,0,21693414,134903,0,0,0,0,0,0
Argentina,ARG,2021-11-17,3394736,3488030,20365282,0,17390807,0,21818992,135911,0,0,0,0,0,0
Argentina,ARG,2021-11-18,3492518,3493570,20457951,0,17406103,0,21968606,137008,0,0,0,0,0,0
Argentina,ARG,2021-11-19,3557221,3498888,20546267,0,17423826,0,22182376,138036,0,0,0,0,0,0
Argentina,ARG,2021-11-20,3583091,3501117,20601479,0,17431004,0,22265828,138198,0,0,0,0,0,0
Argentina,ARG,2021-11-21,3593182,3501910,20627966,0,17434022,0,22318823,138271,0,0,0,0,0,0
Argentina,ARG,2021-11-22,3612993,3502969,20657239,0,17438332,0,22371936,138372,0,0,0,0,0,0
Argentina,ARG,2021-11-23,3692069,3506812,20747273,0,17453591,0,22520220,139314,0,0,0,0,0,0
Argentina,ARG,2021-11-24,3766323,3511323,20844081,0,17471131,0,22674706,140245,0,0,0,0,0,0
Argentina,ARG,2021-11-25,3838918,3515123,20941464,0,17488107,0,22804442,141183,0,0,0,0,0,0
Argentina,ARG,2021-11-26,3910097,3521068,21046848,0,17505402,0,22937174,142370,0,0,0,0,0,0
Argentina,ARG,2021-11-27,3938765,3525580,21098464,0,17514036,0,23000717,142634,0,0,0,0,0,0
Argentina,ARG,2021-11-28,3954161,3528125,21125568,0,17518294,0,23040864,142763,0,0,0,0,0,0
Argentina,ARG,2021-11-29,4011419,3534710,21247001,0,17539924,0,23191367,144016,0,0,0,0,0,0
Argentina,ARG,2021-11-30,4083380,3544013,21375985,0,17565693,0,23325975,145263,0,0,0,0,0,0
Argentina,ARG,2021-12-01,4147003,3544468,21543670,0,17589274,0,23450461,146651,0,0,0,0,0,0
Argentina,ARG,2021-12-02,4216960,3544631,21697785,0,17614634,0,23596596,148233,0,0,0,0,0,0
Argentina,ARG,2021-12-03,4279381,3544724,21807401,0,17640193,0,23714213,149437,0,0,0,0,0,0
Argentina,ARG,2021-12-04,4312646,3544730,21873484,0,17650944,0,23767589,149925,0,0,0,0,0,0
Argentina,ARG,2021-12-05,4334192,3544732,21902541,0,17653870,0,23810496,150065,0,0,0,0,0,0
Argentina,ARG,2021-12-06,4399473,3544782,21995886,0,17674591,0,23943301,151362,0,0,0,0,0,0
Argentina,ARG,2021-12-07,4465348,3544899,22096295,0,17695873,0,24090495,152755,0,0,0,0,0,0
Argentina,ARG,2021-12-08,4497833,3544924,22146747,0,17707000,0,24131451,153047,0,0,0,0,0,0
Argentina,ARG,2021-12-09,4561272,3545051,22263434,0,17729135,0,24228770,155531,0,0,0,0,0,0
Argentina,ARG,2021-12-10,4629580,3545137,22381562,0,17754358,0,24329277,159026,0,0,0,0,0,0
Argentina,ARG,2021-12-11,4664117,3545168,22440845,0,17765202,0,24376913,162090,0,0,0,0,0,0
Argentina,ARG,2021-12-12,4681563,3545194,22491088,0,17773712,0,24398193,162178,0,0,0,0,0,0
Argentina,ARG,2021-12-13,4742139,3545231,22627543,0,17804934,0,24491972,166433,0,0,0,0,0,0
Argentina,ARG,2021-12-14,4810807,3545343,22764820,0,17836672,0,24589882,169660,0,0,0,0,0,0
Argentina,ARG,2021-12-15,4881387,3545462,22957557,0,17869937,0,24674973,171079,0,0,0,0,0,0
Argentina,ARG,2021-12-16,4948997,3545570,23132436,0,17904035,0,24763437,172790,0,0,0,0,0,0
Argentina,ARG,2021-12-17,5017016,3545766,23287008,0,17935190,0,24839588,174395,0,0,0,0,0,0
Argentina,ARG,2021-12-18,5056912,3545806,23352336,0,17949497,0,24882156,174689,0,0,0,0,0,0
Argentina,ARG,2021-12-19,5080665,3545830,23392671,0,17956360,0,24903623,174794,0,0,0,0,0,0
Argentina,ARG,2021-12-20,5174397,3545955,23537178,0,17984633,0,24981555,176941,0,0,0,0,0,0
Argentina,ARG,2021-12-21,5275611,3546054,23667247,0,18013470,0,25071119,180023,0,0,0,0,0,0
Argentina,ARG,2021-12-22,5372253,3546123,23781718,0,18041393,0,25156925,182670,0,0,0,0,0,0
Argentina,ARG,2021-12-23,5441456,3546273,23867092,0,18063228,0,25218253,184209,0,0,0,0,0,0
Argentina,ARG,2021-12-24,5445602,3546282,23871456,0,18064783,0,25220888,184396,0,0,0,0,0,0
Argentina,ARG,2021-12-25,5445799,3546284,23871738,0,18064844,0,25221093,184402,0,0,0,0,0,0
Argentina,ARG,2021-12-26,5460702,3546294,23891662,0,18069497,0,25234453,184730,0,0,0,0,0,0
Argentina,ARG,2021-12-27,5595065,3546486,24037032,0,18115441,0,25339466,188066,0,0,0,0,0,0
Argentina,ARG,2021-12-28,5779638,3546590,24219734,0,18169158,0,25439044,192590,0,0,0,0,0,0
Argentina,ARG,2021-12-29,5964272,3546946,24378344,0,18221437,0,25536395,199099,0,0,0,0,0,0
Argentina,ARG,2021-12-30,6140010,3547193,24505057,0,18259068,0,25617122,205114,0,0,0,0,0,0
Argentina,ARG,2021-12-31,6150450,3547209,24516798,0,18263279,0,25622666,205275,0,0,0,0,0,0
Argentina,ARG,2022-01-01,6151766,3547268,24519096,0,18263541,0,25623294,205324,0,0,0,0,0,0
Argentina,ARG,2022-01-02,6198678,3547308,24549207,0,18272328,0,25639864,206659,0,0,0,0,0,0
Argentina,ARG,2022-01-03,6435382,3547860,24675334,0,18311612,0,25720876,217491,0,0,0,0,0,0
Argentina,ARG,2022-01-04,6702356,3548027,24809246,0,18355252,0,25819552,226360,0,0,0,0,0,0
Argentina,ARG,2022-01-05,6970490,3548233,24923755,0,18403466,0,25926549,235362,0,0,0,0,0,0
Argentina,ARG,2022-01-06,7248686,3548459,25028287,0,18452727,0,26034099,243884,0,0,0,0,0,0
Argentina,ARG,2022-01-07,7528304,3548912,25126611,0,18527715,0,26144925,252102,0,0,0,0,0,0
Argentina,ARG,2022-01-08,7677093,3549566,25163806,0,18565423,0,26188634,255861,0,0,0,0,0,0
Argentina,ARG,2022-01-09,7768328,3551055,25185456,0,18589442,0,26211574,258863,0,0,0,0,0,0
Argentina,ARG,2022-01-10,8019195,3565951,25264376,0,18667578,0,26299731,265133,0,0,0,0,0,0
Argentina,ARG,2022-01-11,8250718,3597375,25336882,0,18746695,0,26381516,271343,0,0,0,0,0,0
Argentina,ARG,2022-01-12,8477672,3642605,25396935,0,18830535,0,26460084,279490,0,0,0,0,0,0
Argentina,ARG,2022-01-13,8676569,3711497,25447068,0,18899948,0,26532289,287305,0,0,0,0,0,0
Argentina,ARG,2022-01-14,8860399,3782435,25484553,0,18957534,0,26594572,296815,0,0,0,0,0,0
Argentina,ARG,2022-01-15,8960290,3807523,25492815,0,18988249,0,26617043,298790,0,0,0,0,0,0
Argentina,ARG,2022-01-16,9035419,3823597,25496928,0,19011805,0,26631596,299325,0,0,0,0,0,0
Argentina,ARG,2022-01-17,9223114,3900207,25521540,0,19075025,0,26693461,307353,0,0,0,0,0,0
Argentina,ARG,2022-01-18,9394331,3980876,25545430,0,19141593,0,26752815,314793,0,0,0,0,0,0
Argentina,ARG,2022-01-19,9540738,4070397,25565208,0,19210533,0,26809901,321279,0,0,0,0,0,0
Argentina,ARG,2022-01-20,9679960,4163521,25582410,0,19276322,0,26868575,331741,0,0,0,0,0,0
Argentina,ARG,2022-01-21,9814067,4259168,25598285,0,19334744,0,26922523,346679,0,0,0,0,0,0
Argentina,ARG,2022-01-22,9871334,4318204,25602306,0,19359651,0,26945105,352675,0,0,0,0,0,0
Argentina,ARG,2022-01-23,9914578,4358842,25603606,0,19374344,0,26958518,358231,0,0,0,0,0,0
Argentina,ARG,2022-01-24,10051634,4456787,25615677,0,19422839,0,27016520,372596,0,0,0,0,0,0
Argentina,ARG,2022-01-25,10181802,4547434,25628056,0,19468567,0,27072980,385734,0,0,0,0,0,0
Argentina,ARG,2022-01-26,10306991,4639060,25637529,0,19519955,0,27128425,397994,0,0,0,0,0,0
Argentina,ARG,2022-01-27,10433621,4725715,25647089,0,19577214,0,27189294,410370,0,0,0,0,0,0
Argentina,ARG,2022-01-28,10560819,4816838,25656730,0,19628654,0,27244834,424686,0,0,0,0,0,0
Argentina,ARG,2022-01-29,10616512,4865601,25659356,0,19654716,0,27265157,429199,0,0,0,0,0,0
Argentina,ARG,2022-01-30,10654207,4894277,25660331,0,19669805,0,27276353,432120,0,0,0,0,0,0
Argentina,ARG,2022-01-31,10782256,5001607,25667828,0,19725677,0,27327287,442333,0,0,0,0,0,0
Argentina,ARG,2022-02-01,10904546,5107748,25674860,0,19774228,0,27376098,453138,0,0,0,0,0,0
Argentina,ARG,2022-02-02,11029521,5200395,25681906,0,19815588,0,27420502,461023,0,0,0,0,0,0
Argentina,ARG,2022-02-03,11153187,5268848,25686974,0,19851176,0,27462106,467627,0,0,0,0,0,0
Argentina,ARG,2022-02-04,11304319,5341110,25692397,0,19894807,0,27506296,474980,0,0,0,0,0,0
Argentina,ARG,2022-02-05,11370065,5375551,25693833,0,19911260,0,27521958,477038,0,0,0,0,0,0
Argentina,ARG,2022-02-06,11414885,5399128,25694506,0,19923295,0,27531750,477595,0,0,0,0,0,0
Argentina,ARG,2022-02-07,11550120,5458448,25699560,0,19960124,0,27576630,484860,0,0,0,0,0,0
Argentina,ARG,2022-02-08,11674598,5513536,25705248,0,19996128,0,27622923,491496,0,0,0,0,0,0
Argentina,ARG,2022-02-09,11840347,5564313,25710356,0,20025944,0,27667226,498873,0,0,0,0,0,0
Argentina,ARG,2022-02-10,11980503,5607310,25714771,0,20058642,0,27711066,504824,0,0,0,0,0,0
Argentina,ARG,2022-02-11,12106332,5646310,25719665,0,20088220,0,27749395,510529,0,0,0,0,0,0
Argentina,ARG,2022-02-12,12169579,5671032,25720488,0,20105378,0,27765908,512059,0,0,0,0,0,0
Argentina,ARG,2022-02-13,12209709,5687296,25720895,0,20115295,0,27775378,513247,0,0,0,0,0,0
Argentina,ARG,2022-02-14,12313382,5731999,25724321,0,20151586,0,27814216,518515,0,0,0,0,0,0
Argentina,ARG,2022-02-15,12408737,5781266,25727979,0,20178469,0,27853308,524131,0,0,0,0,0,0
Argentina,ARG,2022-02-16,12513376,5820958,25731488,0,20204199,0,27892458,529646,0,0,0,0,0,0
Argentina,ARG,2022-02-17,12621594,5855388,25734838,0,20226542,0,27932903,534700,0,0,0,0,0,0
Argentina,ARG,2022-02-18,12731037,5893434,25738762,0,20249640,0,27971859,539301,0,0,0,0,0,0
Argentina,ARG,2022-02-19,12785214,5906994,25739386,0,20257439,0,27983790,540438,0,0,0,0,0,0
Argentina,ARG,2022-02-20,12822490,5914396,25739541,0,20260944,0,27989376,540951,0,0,0,0,0,0
Argentina,ARG,2022-02-21,12935353,5945133,25742580,0,20278743,0,28026579,545696,0,0,0,0,0,0
Argentina,ARG,2022-02-22,13042929,5976414,25745891,0,20296640,0,28067242,551254,0,0,0,0,0,0
Argentina,ARG,2022-02-23,13151467,6009561,25748995,0,20316103,0,28106629,556435,0,0,0,0,0,0
Argentina,ARG,2022-02-24,13244848,6033563,25751435,0,20333029,0,28138593,561877,0,0,0,0,0,0
Argentina,ARG,2022-02-25,13361320,6062424,25754525,0,20351049,0,28176220,566988,0,0,0,0,0,0
Argentina,ARG,2022-02-26,13403896,6072997,25755725,0,20357241,0,28187713,568161,0,0,0,0,0,0
Argentina,ARG,2022-02-27,13425323,6079418,25755789,0,20359274,0,28192576,568830,0,0,0,0,0,0
Argentina,ARG,2022-02-28,13451935,6086216,25756189,0,20362684,0,28199822,569830,0,0,0,0,0,0
Argentina,ARG,2022-03-01,13479784,6093474,25757199,0,20363298,0,28206859,570355,0,0,0,0,0,0
Argentina,ARG,2022-03-02,13559584,6113994,25764520,0,20368464,0,28225666,574383,0,0,0,0,0,0
Argentina,ARG,2022-03-03,13638210,6131300,25771612,0,20373300,0,28242746,578464,0,0,0,0,0,0
Argentina,ARG,2022-03-04,13711710,6149326,25779368,0,20378485,0,28261476,581899,0,0,0,0,0,0
Argentina,ARG,2022-03-05,13748905,6156133,25785272,0,20380226,0,28268164,582597,0,0,0,0,0,0
Argentina,ARG,2022-03-06,13782250,6167536,25790468,0,20382031,0,28271407,582801,0,0,0,0,0,0
Argentina,ARG,2022-03-07,13867448,6192162,25811179,0,20387930,0,28285717,585774,0,0,0,0,0,0
Argentina,ARG,2022-03-08,13921116,6207752,25830224,0,20392666,0,28295898,587678,0,0,0,0,0,0
Argentina,ARG,2022-03-09,13988368,6222978,25848600,0,20398601,0,28307292,590289,0,0,0,0,0,0
Argentina,ARG,2022-03-10,14053350,6237311,25865682,0,20404404,0,28320413,592682,0,0,0,0,0,0
Argentina,ARG,2022-03-11,14123657,6253875,25884635,0,20410628,0,28334805,595040,0,0,0,0,0,0
Argentina,ARG,2022-03-12,14157673,6262030,25892606,0,20412433,0,28340206,595552,0,0,0,0,0,0
Argentina,ARG,2022-03-13,14174859,6267137,25895925,0,20413107,0,28342191,595762,0,0,0,0,0,0
Argentina,ARG,2022-03-14,14231054,6282369,25911743,0,20418485,0,28354857,598112,0,0,0,0,0,0
Argentina,ARG,2022-03-15,14296927,6307297,25928348,0,20423362,0,28367888,600990,0,0,0,0,0,0
Argentina,ARG,2022-03-16,14359503,6328022,25945676,0,20428300,0,28380671,604029,0,0,0,0,0,0
Argentina,ARG,2022-03-17,14421158,6347412,25961828,0,20433486,0,28393620,606802,0,0,0,0,0,0
Argentina,ARG,2022-03-18,14485430,6369882,25980163,0,20438143,0,28406204,609861,0,0,0,0,0,0
Argentina,ARG,2022-03-19,14522290,6387481,25986049,0,20439753,0,28411246,610383,0,0,0,0,0,0
Argentina,ARG,2022-03-20,14540887,6397056,25986799,0,20440625,0,28413152,610627,0,0,0,0,0,0
Argentina,ARG,2022-03-21,14598491,6421496,26005483,0,20445410,0,28423190,613917,0,0,0,0,0,0
Argentina,ARG,2022-03-22,14651484,6445241,26021968,0,20448944,0,28433445,616610,0,0,0,0,0,0
Argentina,ARG,2022-03-23,14705866,6474349,26038432,0,20453248,0,28444546,619894,0,0,0,0,0,0
Argentina,ARG,2022-03-24,14719543,6480253,26040363,0,20454115,0,28446473,620231,0,0,0,0,0,0
Argentina,ARG,2022-03-25,14770968,6506588,26059089,0,20457576,0,28456817,623255,0,0,0,0,0,0
Argentina,ARG,2022-03-26,14792135,6524048,26063673,0,20459734,0,28460712,623833,0,0,0,0,0,0
Argentina,ARG,2022-03-27,14801884,6533059,26064658,0,20460476,0,28462156,624001,0,0,0,0,0,0
Argentina,ARG,2022-03-28,14848421,6560995,26083113,0,20464288,0,28471710,626215,0,0,0,0,0,0
Argentina,ARG,2022-03-29,14896788,6580905,26097371,0,20467764,0,28481230,628308,0,0,0,0,0,0
Argentina,ARG,2022-03-30,14947186,6597736,26111927,0,20471103,0,28489157,630287,0,0,0,0,0,0
Argentina,ARG,2022-03-31,14997709,6614300,26129745,0,20473815,0,28497986,632590,0,0,0,0,0,0
Argentina,ARG,2022-04-01,15051237,6628509,26139161,0,20475455,0,28507080,634510,0,0,0,0,0,0
Argentina,ARG,2022-04-02,15068161,6632586,26140028,0,20475839,0,28509418,634752,0,0,0,0,0,0
Argentina,ARG,2022-04-03,15078628,6634905,26140250,0,20475949,0,28510864,634932,0,0,0,0,0,0
Argentina,ARG,2022-04-04,15125858,6647065,26148377,0,20477525,0,28517745,637182,0,0,0,0,0,0
Argentina,ARG,2022-04-05,15167553,6658925,26159385,0,20479067,0,28525618,639687,0,0,0,0,0,0
Argentina,ARG,2022-04-06,15207699,6668853,26169381,0,20480562,0,28533440,642320,0,0,0,0,0,0
Argentina,ARG,2022-04-07,15244927,6678901,26179269,0,20481854,0,28539818,644908,0,0,0,0,0,0
Argentina,ARG,2022-04-08,15285611,6690140,26191247,0,20483564,0,28546696,647304,0,0,0,0,0,0
Argentina,ARG,2022-04-09,15304845,6694486,26193671,0,20484064,0,28549304,647736,0,0,0,0,0,0
Argentina,ARG,2022-04-10,15313754,6696139,26194481,0,20484294,0,28550314,647848,0,0,0,0,0,0
Argentina,ARG,2022-04-11,15354207,6704672,26203968,0,20485442,0,28555310,651401,0,0,0,0,0,0
Argentina,ARG,2022-04-12,15394370,6714311,26213783,0,20486834,0,28561098,654651,0,0,0,0,0,0
Argentina,ARG,2022-04-13,15438641,6724138,26224090,0,20488430,0,28567558,658119,0,0,0,0,0,0
Argentina,ARG,2022-04-14,15455077,6726210,26225625,0,20488802,0,28569117,658976,0,0,0,0,0,0
Argentina,ARG,2022-04-15,15464248,6727734,26226257,0,20488957,0,28569864,659261,0,0,0,0,0,0
Argentina,ARG,2022-04-16,15481060,6730492,26227761,0,20489377,0,28571009,659809,0,0,0,0,0,0
Argentina,ARG,2022-04-17,15486848,6730942,26227989,0,20489437,0,28571361,659950,0,0,0,0,0,0
Argentina,ARG,2022-04-18,15543673,6742148,26240254,0,20491320,0,28576749,665129,0,0,0,0,0,0
Argentina,ARG,2022-04-19,15601613,6756870,26256426,0,20493479,0,28582741,671027,0,0,0,0,0,0
Argentina,ARG,2022-04-20,15664798,6773033,26276052,0,20496804,0,28588531,677995,0,0,0,0,0,0
Argentina,ARG,2022-04-21,15724318,6791344,26291952,0,20499433,0,28593936,685298,0,0,0,0,0,0
Argentina,ARG,2022-04-22,15788865,6809156,26311144,0,20502056,0,28599013,692200,0,0,0,0,0,0
Argentina,ARG,2022-04-23,15816396,6815867,26315468,0,20502833,0,28601234,694205,0,0,0,0,0,0
Argentina,ARG,2022-04-24,15829196,6818383,26316466,0,20502868,0,28602145,694486,0,0,0,0,0,0
Argentina,ARG,2022-04-25,15895270,6836899,26335122,0,20505644,0,28606739,701003,0,0,0,0,0,0
Argentina,ARG,2022-04-26,15958161,6854693,26350369,0,20507680,0,28611592,707208,0,0,0,0,0,0
Argentina,ARG,2022-04-27,16028933,6874753,26364320,0,20508848,0,28616113,712650,0,0,0,0,0,0
Argentina,ARG,2022-04-28,16107942,6893535,26383508,0,20509945,0,28621477,719730,0,0,0,0,0,0
Argentina,ARG,2022-04-29,16186750,6913821,26405380,0,20511288,0,28626546,725731,0,0,0,0,0,0
Argentina,ARG,2022-04-30,16218584,6920124,26411123,0,20511708,0,28628319,726502,0,0,0,0,0,0
Argentina,ARG,2022-05-01,16219287,6920270,26411266,0,20511711,0,28628407,726530,0,0,0,0,0,0
Argentina,ARG,2022-05-02,16288375,6941226,26422641,0,20512988,0,28631745,732070,0,0,0,0,0,0
Argentina,ARG,2022-05-03,16361942,6972539,26432061,0,20514964,0,28635159,739150,0,0,0,0,0,0
Argentina,ARG,2022-05-04,16433787,7005679,26441829,0,20518018,0,28639238,748461,0,0,0,0,0,0
Argentina,ARG,2022-05-05,16509768,7050252,26452165,0,20520818,0,28652150,756071,0,0,0,0,0,0
Argentina,ARG,2022-05-06,16586606,7100948,26462691,0,20523534,0,28661481,758255,0,0,0,0,0,0
Argentina,ARG,2022-05-07,16618782,7116311,26468514,0,20524091,0,28664654,758702,0,0,0,0,0,0
Argentina,ARG,2022-05-08,16635322,7124938,26471631,0,20524118,0,28665779,758980,0,0,0,0,0,0
Argentina,ARG,2022-05-09,16718532,7173637,26487057,0,20526585,0,28670506,762178,0,0,0,0,0,0
Argentina,ARG,2022-05-10,16812970,7231893,26501549,0,20529374,0,28674844,765830,0,0,0,0,0,0
Argentina,ARG,2022-05-11,16896410,7285868,26513180,0,20533905,0,28679454,769446,0,0,0,0,0,0
Argentina,ARG,2022-05-12,16981833,7344731,26522965,0,20539569,0,28683683,773858,0,0,0,0,0,0
Argentina,ARG,2022-05-13,17085339,7420118,26534125,0,20543187,0,28688844,779071,0,0,0,0,0,0
Argentina,ARG,2022-05-14,17133027,7451792,26537921,0,20545889,0,28691017,779714,0,0,0,0,0,0
Argentina,ARG,2022-05-15,17156470,7467770,26538921,0,20546071,0,28691914,779860,0,0,0,0,0,0
Argentina,ARG,2022-05-16,17243881,7538300,26547092,0,20549743,0,28695492,784495,0,0,0,0,0,0
Argentina,ARG,2022-05-17,17343933,7620338,26558173,0,20554539,0,28699551,790671,0,0,0,0,0,0
Argentina,ARG,2022-05-18,17345167,7621292,26558450,0,20554669,0,28699646,790770,0,0,0,0,0,0
Argentina,ARG,2022-05-19,17439823,7699385,26571348,0,20558321,0,28703378,796664,0,0,0,0,0,0
Argentina,ARG,2022-05-20,17535900,7789689,26582757,0,20561914,0,28708122,801469,0,0,0,0,0,0
Argentina,ARG,2022-05-21,17579075,7846961,26588891,0,20563383,0,28710461,802206,0,0,0,0,0,0
Argentina,ARG,2022-05-22,17598777,7874360,26591529,0,20563776,0,28711402,802319,0,0,0,0,0,0
Argentina,ARG,2022-05-23,17687043,7985041,26604714,0,20568498,0,28715372,806730,0,0,0,0,0,0
Argentina,ARG,2022-05-24,17766690,8088218,26618575,0,20573425,0,28719555,810924,0,0,0,0,0,0
Argentina,ARG,2022-05-25,17780691,8103275,26623514,0,20574712,0,28720283,811326,0,0,0,0,0,0
Argentina,ARG,2022-05-26,17856523,8215636,26636317,0,20577351,0,28723686,814837,0,0,0,0,0,0
Argentina,ARG,2022-05-27,17938716,8342571,26648160,0,20579831,0,28728022,819704,0,0,0,0,0,0
Argentina,ARG,2022-05-28,17974763,8408770,26653583,0,20581243,0,28730336,822116,0,0,0,0,0,0
Argentina,ARG,2022-05-29,17993797,8443217,26656367,0,20581566,0,28731234,822572,0,0,0,0,0,0
Argentina,ARG,2022-05-30,18055687,8560194,26668837,0,20583500,0,28734905,826382,0,0,0,0,0,0
Argentina,ARG,2022-05-31,18120580,8664170,26679621,0,20587021,0,28738418,830892,0,0,0,0,0,0
Argentina,ARG,2022-06-01,18172952,8758555,26684719,0,20588723,0,28741348,835776,0,0,0,0,0,0
Argentina,ARG,2022-06-02,18216604,8860444,26690320,0,20590543,0,28744490,842222,0,0,0,0,0,0
Argentina,ARG,2022-06-03,18263094,8974466,26696428,0,20591648,0,28748157,848015,0,0,0,0,0,0
Argentina,ARG,2022-06-04,18272748,9004743,26697437,0,20591895,0,28749050,849011,0,0,0,0,0,0
Argentina,ARG,2022-06-05,18274676,9020409,26697626,0,20591919,0,28749320,849084,0,0,0,0,0,0
Argentina,ARG,2022-06-06,18308676,9117413,26701368,0,20593389,0,28752152,854851,0,0,0,0,0,0
Argentina,ARG,2022-06-07,18346113,9205085,26705554,0,20595336,0,28755210,859591,0,0,0,0,0,0
Argentina,ARG,2022-06-08,18383074,9299298,26708968,0,20596607,0,28758403,863844,0,0,0,0,0,0
Argentina,ARG,2022-06-09,18417574,9393283,26712126,0,20598048,0,28761616,868463,0,0,0,0,0,0
Argentina,ARG,2022-06-10,18454380,9498249,26715644,0,20599127,0,28765234,872174,0,0,0,0,0,0
Argentina,ARG,2022-06-11,18461220,9527861,26716368,0,20599288,0,28765965,873074,0,0,0,0,0,0
Argentina,ARG,2022-06-12,18462261,9543687,26716470,0,20599311,0,28766077,873139,0,0,0,0,0,0
Argentina,ARG,2022-06-13,18493452,9638893,26718995,0,20599912,0,28768884,877349,0,0,0,0,0,0
Argentina,ARG,2022-06-14,18526298,9740418,26721876,0,20600683,0,28771972,881933,0,0,0,0,0,0
Argentina,ARG,2022-06-15,18560087,9839955,26724639,0,20601495,0,28775088,886305,0,0,0,0,0,0
